CargoManifestId,tripId,departureDate,arrivalDate,ShipMmsi,TruckLicensePlate,containerNumber,DeparturePort,arrivalPort,xValue,yValue,zValue,ContainerDepartDate,ContainerArrivDate,load,payload,tare,length,width,height,IsoCode,idType,temp,ShipCaptain,ShipCEE,TruckDriver
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267652,N/A,026049,Balboa,Brest,15,7,-2,05/12/2021 11:34,13/12/2021 19:34,Laptops,19235,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267653,N/A,017530,Cristobal,Brest,5,7,-1,09/12/2021 15:34,13/12/2021 19:34,Cars,10775,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267654,N/A,035079,Brest,Zeebrugge,8,6,4,13/12/2021 19:34,17/12/2021 23:34,Ice-cream,23830,3080,6.096,2.5908,2.5908,22R1,1,-10,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267655,N/A,007197,Cristobal,Zeebrugge,6,20,-2,09/12/2021 15:34,17/12/2021 23:34,Ice-cream,17413,3080,6.096,2.5908,2.5908,22R1,1,4,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267656,N/A,030512,Brest,Zeebrugge,14,19,-2,13/12/2021 19:34,17/12/2021 23:34,Meat,22491,3080,6.096,2.5908,2.5908,22R1,1,6,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267657,N/A,020176,Balboa,Brest,5,1,3,05/12/2021 11:34,13/12/2021 19:34,Smartphones,24677,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267658,N/A,013090,Los Angeles,Balboa,4,21,-1,01/12/2021 07:34,05/12/2021 11:34,Vegetables,15825,3080,6.096,2.5908,2.5908,22R1,1,6,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267659,N/A,008774,Brest,Zeebrugge,6,0,5,13/12/2021 19:34,17/12/2021 23:34,Vaccines,16805,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267660,N/A,021240,Los Angeles,Balboa,7,8,1,01/12/2021 07:34,05/12/2021 11:34,Car Parts,17543,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267661,N/A,016080,Brest,Zeebrugge,11,12,1,13/12/2021 19:34,17/12/2021 23:34,Concrete,9230,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267662,N/A,001701,Cristobal,Zeebrugge,3,16,0,09/12/2021 15:34,17/12/2021 23:34,Laptops,23734,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267663,N/A,009554,Cristobal,Zeebrugge,0,9,4,09/12/2021 15:34,17/12/2021 23:34,Meat,9493,3080,6.096,2.5908,2.5908,22R1,1,-2,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267664,N/A,019354,Balboa,Cristobal,7,23,3,05/12/2021 11:34,09/12/2021 15:34,Concrete,24457,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267665,N/A,029427,Balboa,Cristobal,14,17,5,05/12/2021 11:34,09/12/2021 15:34,Ice-cream,15626,3080,6.096,2.5908,2.5908,22R1,1,4,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267666,N/A,022737,Cristobal,Brest,4,5,-2,09/12/2021 15:34,13/12/2021 19:34,Concrete,20839,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267667,N/A,030316,Brest,Zeebrugge,0,19,4,13/12/2021 19:34,17/12/2021 23:34,Smartphones,7401,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267668,N/A,007371,Los Angeles,Cristobal,4,15,-1,01/12/2021 07:34,09/12/2021 15:34,Car Parts,5608,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267669,N/A,015197,Los Angeles,Zeebrugge,5,4,6,01/12/2021 07:34,17/12/2021 23:34,Meat,9094,3080,6.096,2.5908,2.5908,22R1,1,0,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267670,N/A,038362,Cristobal,Zeebrugge,5,16,5,09/12/2021 15:34,17/12/2021 23:34,Meat,9284,3080,6.096,2.5908,2.5908,22R1,1,4,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267671,N/A,035156,Los Angeles,Balboa,6,11,3,01/12/2021 07:34,05/12/2021 11:34,Ice-cream,13502,3080,6.096,2.5908,2.5908,22R1,1,7,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267672,N/A,027987,Balboa,Zeebrugge,4,23,5,05/12/2021 11:34,17/12/2021 23:34,Processors,24964,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267673,N/A,031389,Brest,Zeebrugge,15,5,-2,13/12/2021 19:34,17/12/2021 23:34,Smartphones,22645,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267674,N/A,019294,Los Angeles,Brest,5,15,2,01/12/2021 07:34,13/12/2021 19:34,Concrete,21595,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267675,N/A,021468,Balboa,Zeebrugge,9,6,1,05/12/2021 11:34,17/12/2021 23:34,Laptops,20738,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267676,N/A,026043,Los Angeles,Zeebrugge,0,2,4,01/12/2021 07:34,17/12/2021 23:34,Vegetables,7851,3080,6.096,2.5908,2.5908,22R1,1,1,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267677,N/A,035351,Cristobal,Zeebrugge,2,11,2,09/12/2021 15:34,17/12/2021 23:34,Raptor engines,15845,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267678,N/A,037716,Brest,Zeebrugge,7,3,6,13/12/2021 19:34,17/12/2021 23:34,Vegetables,24660,3080,6.096,2.5908,2.5908,22R1,1,0,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267679,N/A,028427,Balboa,Zeebrugge,15,19,3,05/12/2021 11:34,17/12/2021 23:34,Laptops,23904,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267680,N/A,011211,Cristobal,Brest,0,10,-1,09/12/2021 15:34,13/12/2021 19:34,Ice-cream,26349,3080,6.096,2.5908,2.5908,22R1,1,-1,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267681,N/A,026395,Balboa,Brest,14,4,2,05/12/2021 11:34,13/12/2021 19:34,Smartphones,24872,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267682,N/A,024710,Cristobal,Brest,13,13,4,09/12/2021 15:34,13/12/2021 19:34,Processors,21949,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267683,N/A,001438,Los Angeles,Zeebrugge,2,18,0,01/12/2021 07:34,17/12/2021 23:34,Ice-cream,15858,3080,6.096,2.5908,2.5908,22R1,1,-8,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267684,N/A,018776,Cristobal,Zeebrugge,4,13,0,09/12/2021 15:34,17/12/2021 23:34,Vegetables,10471,3080,6.096,2.5908,2.5908,22R1,1,2,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267685,N/A,010794,Cristobal,Brest,3,4,4,09/12/2021 15:34,13/12/2021 19:34,Ice-cream,22568,3080,6.096,2.5908,2.5908,22R1,1,0,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267686,N/A,020716,Balboa,Zeebrugge,14,16,-1,05/12/2021 11:34,17/12/2021 23:34,Vaccines,17837,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267687,N/A,022444,Balboa,Cristobal,7,7,3,05/12/2021 11:34,09/12/2021 15:34,Cars,4966,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267688,N/A,030978,Balboa,Zeebrugge,7,21,3,05/12/2021 11:34,17/12/2021 23:34,Smartphones,22631,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267689,N/A,027885,Brest,Zeebrugge,8,11,6,13/12/2021 19:34,17/12/2021 23:34,Vaccines,7470,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267690,N/A,000316,Brest,Zeebrugge,15,6,4,13/12/2021 19:34,17/12/2021 23:34,Cars,14730,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267691,N/A,004466,Brest,Zeebrugge,14,19,-2,13/12/2021 19:34,17/12/2021 23:34,Processors,14021,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267692,N/A,018342,Los Angeles,Balboa,13,22,0,01/12/2021 07:34,05/12/2021 11:34,Raptor engines,4971,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267693,N/A,018632,Brest,Zeebrugge,13,5,0,13/12/2021 19:34,17/12/2021 23:34,Laptops,20883,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267694,N/A,001434,Balboa,Zeebrugge,4,24,0,05/12/2021 11:34,17/12/2021 23:34,Car Parts,16845,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267695,N/A,035139,Cristobal,Zeebrugge,7,15,2,09/12/2021 15:34,17/12/2021 23:34,Processors,23313,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267696,N/A,027619,Cristobal,Zeebrugge,14,24,4,09/12/2021 15:34,17/12/2021 23:34,Vegetables,15281,3080,6.096,2.5908,2.5908,22R1,1,-6,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267697,N/A,029222,Brest,Zeebrugge,15,24,2,13/12/2021 19:34,17/12/2021 23:34,Vaccines,15419,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267698,N/A,001659,Balboa,Zeebrugge,4,21,4,05/12/2021 11:34,17/12/2021 23:34,Meat,6728,3080,6.096,2.5908,2.5908,22R1,1,-2,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267699,N/A,009663,Cristobal,Zeebrugge,9,19,-1,09/12/2021 15:34,17/12/2021 23:34,Laptops,15463,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267700,N/A,038345,Brest,Zeebrugge,8,12,3,13/12/2021 19:34,17/12/2021 23:34,Ice-cream,11253,3080,6.096,2.5908,2.5908,22R1,1,-2,0000004,0000005,N/A
